tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"electronic, trip_hop, idm",Electronic,2000,279320,0.71,0.691,1,-9.937,1,0.113,0.000541,0.576,0.394,0.428,111.186,5
idm,Electronic,2007,335546,0.778,0.624,5,-11.583,0,0.0815,0.00362,0.912,0.378,0.299,139.993,4
"electronic, ambient, idm",Electronic,2002,328960,0.298,0.461,8,-18.905,1,0.0579,0.0634,0.476,0.174,0.0961,77.355,4
"electronic, idm",Rock,2001,323906,0.565,0.505,8,-12.703,1,0.0362,0.7,0.842,0.156,0.137,119.993,4
"electronic, ambient, idm",Electronic,2010,277733,0.472,0.278,8,-19.231,1,0.0482,0.776,0.929,0.107,0.252,102.158,4
idm,Electronic,2007,330720,0.264,0.795,3,-9.367,0,0.466,0.237,0.189,0.197,0.219,183.317,5
idm,Electronic,2008,238853,0.735,0.623,9,-8.059,1,0.0697,0.0158,0.341,0.786,0.306,124.994,4
"electronic, idm",Electronic,2008,158693,0.453,0.918,7,-13.218,1,0.18,0.0263,0.522,0.368,0.183,76.246,5
"electronic, jazz, ambient, experimental, idm",Electronic,2006,654560,0.224,0.141,2,-22.105,1,0.0397,0.62,0.585,0.0828,0.0329,115.981,3
"electronic, ambient, idm",Electronic,2006,468506,0.617,0.478,10,-11.959,1,0.0295,0.13,0.804,0.107,0.208,110.998,4
"electronic, experimental, idm, avant_garde",Electronic,2008,227120,0.363,0.835,1,-15.903,1,0.364,0.351,0.357,0.752,0.0318,112.581,5
"electronic, idm",Electronic,1999,395546,0.764,0.316,10,-22.369,0,0.0997,0.0681,0.872,0.0895,0.145,92.006,5
"electronic, ambient, idm, noise",Electronic,2004,205786,0.127,0.578,1,-12.146,1,0.0444,0.806,0.979,0.204,0.064,146.037,5
"electronic, ambient, idm, dark_ambient",Electronic,1994,442066,0.56,0.849,11,-13.018,0,0.0686,0.177,0.277,0.377,0.0626,94.637,4
idm,Electronic,2007,302240,0.628,0.85,9,-8.005,0,0.0745,0.0053,0.712,0.0952,0.389,137.874,4
"electronic, idm",Electronic,2008,191080,0.676,0.904,10,-11.124,0,0.33,0.231,0.912,0.106,0.114,148.043,4
"electronic, downtempo, idm",Rock,2010,181560,0.442,0.669,5,-6.737,0,0.392,0.0654,0.117,0.447,0.725,129.925,5
"electronic, idm, noise",Electronic,1997,127853,0.295,0.952,7,-11.434,1,0.853,0.0112,0.0633,0.34,0.383,50.946,4
"electronic, idm",Electronic,2008,132253,0.625,0.715,1,-14.99,1,0.0621,0.38,0.598,0.376,0.557,108.781,4
"electronic, jazz, dance, chillout, idm",Electronic,2004,332733,0.776,0.917,6,-7.177,1,0.075,0.00141,0.957,0.336,0.389,123.022,4
"electronic, ambient, idm",Electronic,2010,292826,0.273,0.406,8,-14.526,0,0.0346,0.553,0.389,0.105,0.188,132.623,4
"electronic, chillout, idm",Electronic,2006,216851,0.605,0.902,7,-8.094,1,0.0664,0.178,0.799,0.0633,0.774,124.977,4
"electronic, ambient, idm, dark_ambient",Electronic,2005,546986,0.584,0.32,10,-15.652,0,0.038,0.677,0.897,0.096,0.0792,121.856,5
idm,Electronic,2007,262733,0.261,0.926,7,-3.223,0,0.0651,0.0311,0.815,0.163,0.0538,98.372,5
"electronic, ambient, idm",Electronic,1993,457000,0.707,0.48,11,-14.098,0,0.0726,0.0112,0.901,0.186,0.217,107.002,4
"electronic, instrumental, british, idm, noise, avant_garde",Electronic,2008,64400,0.58,0.0787,9,-21.242,1,0.108,0.948,0.921,0.0974,0.123,78.023,4
"rock, electronic, experimental, idm",Electronic,2004,221986,0.928,0.277,0,-9.399,0,0.308,0.443,0.00206,0.11,0.837,139.983,4
"electronic, ambient, chillout, idm",Electronic,1992,774160,0.282,0.415,0,-26.986,0,0.145,0.077,0.184,0.754,0.0395,99.013,4
"electronic, idm, noise, drum_and_bass",Electronic,2004,513226,0.334,0.732,11,-9.562,0,0.19,0.00531,0.522,0.135,0.0745,99.847,4
"electronic, ambient, experimental, idm",Electronic,1998,126706,0.395,0.39,2,-21.413,1,0.549,0.487,0.536,0.117,0.0692,72.097,3
"electronic, ambient, chillout, idm",Electronic,1998,389640,0.585,0.583,8,-15.073,1,0.0338,0.000809,0.563,0.117,0.142,100.042,4
"rock, indie, indie_pop, idm, britpop",Rock,1993,217133,0.415,0.71,0,-9.234,1,0.0293,0.242,0.387,0.234,0.771,149.588,4
"electronic, chillout, idm",Electronic,2002,322640,0.551,0.495,0,-9.81,0,0.03,0.923,0.0919,0.131,0.432,104.939,4
"electronic, idm, lounge",Rap,1996,257666,0.725,0.695,1,-10.8,1,0.0742,0.107,0.844,0.718,0.538,99.706,4
"electronic, ambient, idm",Electronic,1998,1399417,0.486,2.03e-05,2,-9.935,1,0.0706,0.0988,0.283,0.335,0.144,120.335,4
"electronic, ambient, idm, dark_ambient",Electronic,2008,334160,0.109,0.0261,9,-26.327,0,0.0429,0.902,0.935,0.104,0.0315,93.329,4
"electronic, idm",Electronic,2005,521586,0.569,0.835,1,-13.834,1,0.0534,0.0566,0.84,0.165,0.281,151.032,4
"experimental, american, idm",Pop,2010,181786,0.461,0.836,4,-7.629,1,0.244,0.0615,0.669,0.117,0.599,147.833,3
"electronic, indie, experimental, synthpop, idm",Electronic,2001,262613,0.665,0.851,0,-3.517,1,0.0282,0.0432,0.703,0.343,0.596,97.769,4
"electronic, alternative, electro, idm",Electronic,2006,269626,0.482,0.917,8,-3.393,1,0.0418,0.054,0.914,0.196,0.72,75.492,4
"ambient, chillout, idm",Electronic,2004,384840,0.325,0.478,7,-13.531,1,0.0361,0.957,0.923,0.102,0.196,130.023,4
"electronic, ambient, dance, idm",Electronic,2006,322173,0.474,0.58,9,-8.409,1,0.0383,0.429,0.928,0.112,0.073,124.979,4
"rock, experimental, idm, noise",Rock,2008,130386,0.206,0.999,10,-1.7,0,0.318,0.475,0.883,0.232,0.033,136.988,4
"electronic, experimental, idm, avant_garde",Electronic,2008,297400,0.459,0.914,7,-12.723,1,0.102,0.0179,0.913,0.111,0.255,159.91,3
"instrumental, idm, noise",Rock,2008,166706,0.271,0.45,5,-11.639,1,0.0349,0.994,0.955,0.658,0.0818,100.141,4
"electronic, idm",Electronic,2008,296733,0.67,0.706,0,-12.862,1,0.172,0.634,0.663,0.274,0.47,74.011,4
"electronic, instrumental, idm",Electronic,1999,56626,0.638,0.324,9,-19.838,0,0.0282,0.965,0.125,0.371,0.845,93.947,4
"electronic, electro, idm",Electronic,2009,358533,0.661,0.863,8,-9.973,1,0.0698,0.00269,0.597,0.0971,0.495,124.991,4
"electronic, ambient, idm",Electronic,2010,248253,0.45,0.613,11,-14.505,0,0.0621,0.626,0.895,0.118,0.257,92.726,4
idm,Electronic,2007,297773,0.67,0.57,9,-11.675,0,0.0527,0.0271,0.563,0.0625,0.125,139.377,4
"electronic, jazz, idm",Electronic,2003,259986,0.401,0.974,6,-4.749,1,0.0492,0.254,0.873,0.101,0.418,160.046,4
idm,Electronic,1999,196600,0.546,0.855,4,-11.317,0,0.9,0.431,0.000672,0.101,0.142,108.059,4
"idm, noise, grindcore",Electronic,2008,248053,0.41,0.942,2,-7.525,1,0.0656,0.00378,0.911,0.185,0.639,92.302,4
"ambient, chillout, idm",Electronic,1994,399093,0.566,0.68,7,-19.722,0,0.0513,0.325,0.497,0.823,0.356,125.978,4
"idm, noise, grindcore",Metal,2004,34160,0.329,0.313,6,-10.962,1,0.226,0.00794,0.894,0.294,0.498,170.989,5
"electronic, ambient, idm",Electronic,1998,384000,0.341,0.356,0,-17.719,1,0.035,0.144,0.812,0.211,0.0836,175.073,3
"electronic, psychedelic, idm",Rock,2009,482066,0.642,0.694,9,-11.942,0,0.0339,0.341,0.136,0.112,0.199,130.006,4
"electronic, psychedelic, idm",Electronic,2007,540360,0.491,0.895,1,-7.735,1,0.0364,7.17e-05,0.799,0.396,0.0678,115.004,4
"electronic, experimental, idm",Electronic,2006,319613,0.499,0.979,11,-2.946,0,0.172,0.164,0.803,0.107,0.294,112.463,1
"electronic, idm",Electronic,2005,270533,0.664,0.901,10,-8.95,0,0.0871,0.000432,0.774,0.319,0.859,159.906,4
"electronic, experimental, idm, avant_garde",Electronic,2005,294920,0.473,0.667,2,-11.327,1,0.187,0.0676,0.843,0.115,0.387,90.053,4
"ambient, idm",Electronic,1994,375095,0.279,0.622,10,-17.501,0,0.0706,0.172,0.812,0.763,0.242,87.846,1
"trip_hop, idm",Electronic,2010,292906,0.44,0.558,1,-11.258,1,0.0285,0.255,0.844,0.115,0.0397,174.827,4
"electronic, ambient, idm",Electronic,1994,372973,0.586,0.616,1,-14.196,0,0.0607,0.337,0.428,0.153,0.39,98.033,4
"electronic, idm",Electronic,2005,322453,0.719,0.885,1,-8.008,1,0.0994,0.00535,0.766,0.328,0.754,160.889,4
"hip_hop, idm",Rock,2004,95613,0.747,0.994,1,-3.56,1,0.0861,0.0444,0.0467,0.0366,0.974,160.006,4
"idm, noise",Rock,2008,318600,0.222,1.0,0,-1.613,1,0.37,0.331,0.189,0.743,0.0205,116.375,4
"electronic, indie, idm",Electronic,2013,317982,0.585,0.883,6,-7.627,0,0.0434,0.0027,0.698,0.101,0.16,99.998,4
"electronic, ambient, idm",Electronic,2002,350573,0.526,0.293,0,-16.701,0,0.132,0.669,0.839,0.104,0.127,105.009,4
"electronic, idm",Electronic,1996,479253,0.836,0.502,2,-13.836,1,0.0859,0.0746,0.839,0.463,0.507,105.991,4
"electronic, trip_hop, downtempo, idm",Electronic,2006,227106,0.34,0.624,3,-5.842,1,0.0435,0.00252,0.826,0.11,0.255,85.575,4
"electronic, ambient, experimental, idm",Electronic,2008,434600,0.241,0.0765,5,-26.749,1,0.0397,0.976,0.816,0.0964,0.0325,137.433,3
"electronic, idm",Electronic,1998,297666,0.263,0.6,1,-13.675,1,0.0533,0.243,0.605,0.298,0.172,85.982,4
"electronic, ambient, idm",Electronic,1998,471026,0.713,0.738,1,-10.603,1,0.0632,0.347,0.812,0.109,0.359,100.045,4
"electronic, idm",Electronic,1993,337866,0.755,0.972,6,-9.835,0,0.0694,0.0117,0.923,0.0482,0.88,143.951,4
"electronic, ambient, idm",Electronic,2010,368853,0.159,0.328,3,-13.338,0,0.0291,0.803,0.715,0.122,0.0546,67.3,3
"electronic, experimental, industrial, idm",Electronic,1998,45266,0.379,0.974,0,-13.474,1,0.107,0.871,0.757,0.374,0.922,134.608,4
"rock, indie, idm",Rock,1990,173893,0.417,0.757,3,-14.559,1,0.0323,0.0849,0.883,0.071,0.713,156.942,4
idm,Electronic,2006,340840,0.393,0.829,0,-7.267,1,0.172,0.0738,0.217,0.0778,0.214,140.252,4
"electronic, jazz, experimental, funk, idm",Electronic,1997,493373,0.573,0.708,2,-14.245,1,0.0906,0.261,0.692,0.134,0.0647,170.075,4
"electronic, ambient, chillout, idm",Electronic,1999,254186,0.387,0.519,6,-15.499,1,0.0569,0.0285,0.819,0.122,0.4,157.003,3
idm,Electronic,2006,258440,0.538,0.894,5,-9.238,0,0.0662,0.768,0.941,0.548,0.733,75.07,4
"ambient, downtempo, idm",Electronic,2004,320680,0.806,0.665,6,-8.347,0,0.0632,0.00429,0.805,0.221,0.392,89.992,4
"electronic, ambient, experimental, idm",Electronic,2002,340320,0.711,0.456,0,-13.916,1,0.0549,0.0033,0.41,0.0946,0.158,130.075,4
"electronic, idm",Electronic,2005,335106,0.625,0.964,1,-10.169,1,0.0788,0.0416,0.928,0.102,0.423,160.816,4
"electronic, experimental, idm, noise, avant_garde",Electronic,2002,238400,0.448,0.861,1,-9.075,1,0.41,0.0102,0.884,0.369,0.402,122.014,4
"electronic, idm, drum_and_bass",Electronic,2003,327386,0.419,0.876,3,-5.437,1,0.0712,0.211,0.714,0.0807,0.411,93.73,4
"ambient, idm",Electronic,2001,413986,0.678,0.492,11,-16.984,0,0.102,0.153,0.878,0.112,0.501,131.948,4
"electronic, idm",Electronic,2008,296680,0.765,0.697,5,-10.3,0,0.0981,0.686,0.458,0.339,0.445,132.004,4
"electronic, idm, drum_and_bass",Electronic,1997,334826,0.749,0.593,6,-12.442,0,0.0617,0.0409,0.855,0.726,0.369,97.034,4
"electronic, experimental, idm, drum_and_bass",Electronic,2006,327040,0.372,0.977,7,-0.986,1,0.0946,0.0178,0.717,0.0892,0.446,93.653,1
"electronic, ambient, idm",Electronic,2009,285120,0.595,0.722,1,-8.099,0,0.0409,0.0232,0.814,0.104,0.774,152.065,4
"experimental, idm, avant_garde",Electronic,2008,242440,0.223,0.829,8,-8.752,1,0.0522,0.00138,0.579,0.141,0.329,96.342,4
"electronic, idm",Electronic,2010,343093,0.743,0.621,8,-11.916,1,0.12,0.151,0.911,0.302,0.04,139.018,4
"electronic, experimental, idm",Electronic,2013,348653,0.561,0.708,10,-7.962,0,0.0998,0.0991,0.000211,0.246,0.739,139.983,4
"electronic, idm",Electronic,2006,247320,0.656,0.81,0,-9.758,1,0.0437,0.878,0.814,0.1,0.228,127.913,4
"electronic, ambient, post_rock, beautiful, idm",Jazz,2004,400826,0.0902,0.213,0,-17.639,0,0.0366,0.522,0.773,0.107,0.067,85.415,3
"electronic, ambient, idm",Electronic,1998,344826,0.666,0.829,8,-10.676,1,0.0437,0.16,0.89,0.114,0.158,109.821,4
"electronic, ambient, idm",Electronic,1997,513460,0.709,0.292,4,-13.883,0,0.0334,0.861,0.95,0.173,0.486,134.989,4
"electronic, idm",Electronic,2001,152733,0.906,0.612,1,-9.852,1,0.257,0.69,0.02,0.0681,0.795,87.643,4
"electronic, experimental, idm",Electronic,1999,297933,0.697,0.831,7,-10.829,1,0.0826,0.00116,0.504,0.0925,0.76,150.454,4
"electronic, ambient, dance, idm",Rock,2006,349066,0.146,0.547,8,-11.272,1,0.336,0.595,0.909,0.419,0.0388,56.342,4
"electronic, idm",Electronic,2006,278880,0.539,0.996,10,-4.425,1,0.109,0.0655,0.429,0.79,0.539,157.456,5
"electronic, idm",Rock,2012,173666,0.564,0.862,11,-6.843,0,0.414,0.00105,0.563,0.0478,0.556,90.799,4
"electronic, idm",Electronic,2003,360253,0.639,0.836,0,-10.013,1,0.0463,0.00121,0.855,0.13,0.349,141.0,4
"electronic, idm",Electronic,2009,242292,0.761,0.535,7,-8.683,1,0.231,0.0867,0.477,0.0428,0.276,79.898,4
"idm, drum_and_bass",Electronic,2008,198693,0.598,0.83,8,-6.507,1,0.2,0.0371,0.328,0.13,0.0595,94.539,4
"electronic, idm",Electronic,1999,308253,0.691,0.675,5,-12.389,0,0.0308,0.103,0.937,0.514,0.694,126.075,4
"electronic, ambient, idm, noise",Electronic,2003,244000,0.548,0.451,1,-15.359,0,0.0686,0.812,0.0516,0.267,0.649,121.711,4
idm,Electronic,2010,266429,0.664,0.828,7,-10.155,1,0.053,0.0243,0.851,0.636,0.394,134.973,4
"electronic, electro, idm",Electronic,2008,203600,0.712,0.724,6,-8.58,1,0.136,0.0317,0.489,0.111,0.613,140.041,4
"electronic, ambient, idm",Electronic,2002,412333,0.685,0.41,11,-15.152,0,0.0619,0.164,0.767,0.123,0.126,125.018,4
"electronic, idm",Electronic,2002,434666,0.683,0.558,8,-8.82,1,0.0395,0.373,0.871,0.261,0.292,99.972,4
"electronic, idm",Jazz,2008,220171,0.55,0.833,7,-5.031,1,0.028,0.000766,0.00017,0.137,0.326,142.005,4
"electronic, ambient, experimental, idm",Electronic,1999,299000,0.5,0.661,1,-13.573,1,0.426,0.0405,0.847,0.0826,0.28,191.834,4
"electronic, experimental, dance, trip_hop, idm",Electronic,2007,182040,0.779,0.692,7,-6.99,1,0.141,0.0501,0.00638,0.17,0.811,135.076,4
"electronic, experimental, idm, noise",Electronic,2003,296586,0.772,0.791,2,-11.204,1,0.289,0.0528,0.747,0.102,0.366,98.986,4
"electronic, idm",Electronic,2005,412720,0.668,0.905,1,-8.757,1,0.14,0.149,0.837,0.242,0.469,161.003,4
"electronic, alternative, ambient, experimental, instrumental, dance, new_wave, idm",Electronic,1993,383906,0.46,0.763,9,-9.982,1,0.0344,9.77e-05,0.905,0.441,0.753,141.625,4
"electronic, experimental, idm, noise, drum_and_bass",Electronic,1998,146773,0.419,0.72,1,-11.584,0,0.306,0.207,0.029,0.405,0.324,106.784,3
"idm, drum_and_bass",Electronic,1997,318306,0.63,0.643,6,-6.757,1,0.174,0.517,0.525,0.934,0.426,172.1,3
"electronic, idm",Electronic,2001,467786,0.723,0.74,1,-9.97,1,0.0399,0.0472,0.797,0.125,0.328,121.887,4
"electronic, idm",Electronic,2002,320973,0.623,0.517,5,-13.627,0,0.0478,0.134,0.817,0.0737,0.111,100.04,4
"idm, drum_and_bass",Electronic,1996,409240,0.572,0.701,6,-12.105,0,0.0734,0.465,0.878,0.1,0.725,181.062,4
"electronic, ambient, idm, dark_ambient",Electronic,2008,509546,0.678,0.529,4,-17.476,0,0.0913,0.509,0.877,0.112,0.0793,120.009,4
"electronic, experimental, idm",Electronic,1997,400600,0.544,0.812,0,-8.31,0,0.424,0.322,0.892,0.109,0.246,184.778,3
"german, hip_hop, idm",Rap,2010,319760,0.393,0.88,5,-5.921,1,0.288,0.048,2.34e-06,0.594,0.506,97.132,4
"electronic, chillout, idm",Electronic,2006,335706,0.541,0.978,3,-8.023,0,0.0925,0.0053,0.000354,0.939,0.197,124.981,4
"electronic, experimental, idm",Electronic,1997,797375,0.698,0.583,4,-11.091,0,0.105,0.00189,0.775,0.308,0.408,108.002,4
"electronic, trip_hop, downtempo, idm, lounge",Electronic,1998,299866,0.735,0.8,1,-10.604,1,0.0614,0.0309,0.538,0.0492,0.54,104.003,4
"electronic, idm, chill",Electronic,2008,293000,0.62,0.863,5,-9.318,1,0.069,0.00144,0.879,0.0837,0.922,139.985,4
"ambient, idm",Electronic,2004,271983,0.0808,0.607,0,-12.386,0,0.0552,0.557,0.988,0.125,0.0896,171.646,1
"indie_rock, idm",Rock,2006,195866,0.602,0.687,2,-7.054,1,0.0332,0.00263,0.884,0.285,0.756,100.03,4
"electronic, dance, electro, idm",Pop,2007,216240,0.856,0.489,1,-11.449,1,0.0938,0.00145,0.725,0.135,0.339,100.017,4
idm,Electronic,2005,952200,0.665,0.74,1,-12.628,1,0.0916,0.00118,0.86,0.0594,0.371,166.994,4
"chillout, trip_hop, downtempo, idm",Electronic,1997,366533,0.615,0.77,6,-8.856,0,0.0388,0.232,0.917,0.325,0.27,115.089,4
"electronic, ambient, idm",Electronic,2002,345706,0.644,0.71,5,-8.533,0,0.0442,0.00339,0.00998,0.372,0.266,90.358,4
"electronic, idm",Electronic,1999,258720,0.653,0.811,10,-14.446,0,0.0589,0.00264,0.831,0.671,0.961,144.985,4
"electronic, downtempo, idm",Electronic,2005,356973,0.606,0.682,6,-7.723,1,0.212,0.00107,0.309,0.221,0.314,126.388,5
"jazz, idm, avant_garde",Electronic,2008,221946,0.177,0.815,9,-8.876,1,0.0504,0.00019,0.124,0.286,0.699,89.574,4
"electronic, idm, drum_and_bass",Electronic,1997,368933,0.381,0.817,7,-8.958,1,0.0769,0.0177,0.825,0.132,0.489,94.957,4
"ambient, idm",Electronic,2005,540320,0.789,0.605,10,-11.242,0,0.141,0.136,0.875,0.111,0.426,122.998,3
"electronic, experimental, idm",Electronic,1999,277773,0.45,0.591,5,-13.726,0,0.367,0.608,0.00137,0.297,0.429,199.584,4
"experimental, idm",Electronic,2009,259959,0.67,0.467,9,-11.333,1,0.0947,0.119,0.404,0.191,0.341,142.885,4
"electronic, ambient, experimental, hip_hop, idm",Rap,2014,140826,0.743,0.799,8,-8.827,0,0.717,0.277,8.35e-05,0.0716,0.473,67.078,4
idm,Electronic,2006,378680,0.391,0.919,9,-8.482,1,0.222,0.0463,0.586,0.114,0.255,175.357,5
"electronic, experimental, idm, drum_and_bass",Electronic,1993,259040,0.646,0.913,6,-9.307,0,0.101,0.0239,0.887,0.108,0.762,150.867,4
"electronic, idm",Rock,2006,339333,0.861,0.832,3,-7.387,1,0.0386,0.424,0.0826,0.0684,0.905,119.954,4
"electronic, idm",Electronic,1999,237653,0.648,0.731,7,-13.338,0,0.0446,0.0306,0.948,0.458,0.561,102.0,4
"electronic, idm",Electronic,2003,407280,0.324,0.755,7,-7.75,1,0.0393,0.000589,0.18,0.133,0.0635,161.0,4
"electronic, industrial, idm",Electronic,1998,106733,0.197,0.29,11,-19.152,0,0.232,0.15,0.501,0.104,0.0386,99.588,4
"electronic, downtempo, idm",Electronic,2007,295560,0.9,0.377,1,-12.812,1,0.441,0.146,0.875,0.12,0.453,84.978,4
"electronic, chillout, idm",Electronic,2005,471973,0.531,0.377,11,-12.936,0,0.0301,0.905,0.629,0.164,0.108,102.0,4
"electronic, idm",Electronic,1999,432026,0.554,0.657,1,-14.232,0,0.0558,0.016,0.615,0.132,0.0335,117.319,4
"hip_hop, idm",Rap,2006,258746,0.497,0.722,4,-10.56,1,0.0468,0.00276,0.851,0.181,0.145,79.919,4
"electronic, trip_hop, idm",Electronic,2004,224426,0.647,0.799,1,-8.245,0,0.0461,0.000461,0.883,0.201,0.616,138.313,4
"electronic, ambient, post_rock, idm, noise",Electronic,2004,247986,0.193,0.507,2,-16.531,1,0.0691,0.292,0.935,0.106,0.072,126.776,4
"hip_hop, idm",Rap,2013,286666,0.61,0.976,11,-3.326,1,0.245,0.287,8.58e-06,0.133,0.633,87.812,4
idm,Electronic,2005,344487,0.368,0.604,5,-11.139,0,0.0833,0.000197,0.232,0.0918,0.179,94.453,3
"electronic, techno, idm",Electronic,2004,157506,0.401,0.4,8,-13.587,1,0.319,0.00373,0.2,0.251,0.324,172.275,3
"electronic, experimental, downtempo, idm",Rock,2005,249666,0.53,0.785,1,-10.134,0,0.056,0.447,0.529,0.363,0.405,171.176,4
"ambient, idm",Electronic,2008,67546,0.495,0.214,11,-17.722,0,0.0594,0.918,0.358,0.0895,0.274,100.433,3
"electronic, ambient, experimental, idm",Electronic,1993,418800,0.702,0.607,5,-15.711,1,0.0331,0.14,0.912,0.091,0.0654,135.972,4
"electronic, idm",Electronic,2003,220053,0.654,1.0,1,0.368,1,0.121,0.0731,0.5,0.0654,0.426,163.983,1
"idm, noise",Electronic,2008,430213,0.298,0.797,11,-9.807,0,0.0525,0.123,0.63,0.116,0.482,131.07,4
"electronic, idm, avant_garde, drum_and_bass",Electronic,2002,259706,0.542,0.373,1,-17.589,0,0.387,0.216,0.00354,0.112,0.302,157.444,4
idm,Electronic,2006,303720,0.593,0.999,0,0.542,1,0.18,0.00297,0.188,0.331,0.253,112.011,4
"electronic, idm",Electronic,2008,327066,0.472,0.841,1,-7.628,0,0.0328,0.00814,0.648,0.147,0.127,120.012,4
"electronic, ambient, idm",Electronic,2009,373506,0.662,0.371,9,-16.843,0,0.0368,0.333,0.653,0.128,0.674,140.723,4
"electronic, ambient, chillout, idm",Electronic,2001,258026,0.552,0.85,6,-8.665,0,0.037,0.0336,0.0299,0.195,0.599,111.01,4
"electronic, ambient, chillout, idm",Electronic,2006,364500,0.674,0.632,6,-10.724,0,0.0301,0.0112,0.868,0.119,0.341,140.039,5
"electronic, idm",Electronic,1999,181133,0.497,0.936,1,-8.833,0,0.0831,0.000332,0.171,0.34,0.861,144.677,4
"electronic, idm, noise",Electronic,2006,309346,0.69,0.971,11,-2.299,0,0.188,0.0256,0.565,0.0972,0.116,112.477,3
"electronic, idm",Electronic,2006,230160,0.731,0.902,4,-6.444,0,0.0721,0.259,0.46,0.144,0.579,146.971,3
"electronic, ambient, idm, dark_ambient",Electronic,2002,269000,0.629,0.487,11,-16.156,0,0.0467,0.137,0.9,0.0849,0.559,74.973,4
"downtempo, idm",Electronic,2004,367080,0.69,0.54,6,-9.565,0,0.0373,0.0539,0.777,0.125,0.411,99.996,4
"electronic, experimental, idm, dark_ambient, noise, avant_garde",Electronic,2003,291800,0.603,0.92,1,-7.177,1,0.147,0.00219,0.357,0.286,0.308,127.966,4
idm,Electronic,2005,301520,0.419,0.952,10,-10.02,1,0.0588,0.15,0.794,0.0799,0.674,130.009,4
"electronic, chillout, idm",Electronic,2003,347560,0.45,0.662,11,-8.465,1,0.0384,0.00216,0.189,0.065,0.0485,149.974,4
"electronic, ambient, chillout, idm",Electronic,2001,395306,0.671,0.548,9,-7.921,1,0.0265,0.000714,0.762,0.114,0.525,99.875,4
idm,Rock,2003,350733,0.617,0.781,7,-11.379,1,0.0859,0.552,0.739,0.185,0.886,102.038,4
idm,Electronic,2007,264840,0.799,0.486,11,-10.086,0,0.138,0.00819,0.814,0.085,0.345,89.02,4
"electronic, chillout, idm, lounge",Rock,2000,304026,0.54,0.92,10,-7.158,0,0.0387,0.00628,0.914,0.15,0.393,108.983,4
"electronic, experimental, idm",Electronic,2006,231933,0.555,0.812,9,-4.17,0,0.116,0.185,0.892,0.112,0.237,174.983,5
"electronic, industrial, idm, avant_garde, drum_and_bass",Electronic,2002,214306,0.376,0.871,6,-13.632,0,0.199,0.0511,0.0133,0.0872,0.368,179.98,4
idm,Electronic,2006,269066,0.391,0.999,9,-2.122,0,0.389,0.0226,0.557,0.228,0.236,175.18,5
"electronic, idm",Electronic,1999,72973,0.388,0.727,11,-13.773,1,0.0617,0.223,0.892,0.135,0.473,120.227,3
"idm, drum_and_bass",Electronic,2006,375360,0.373,0.977,1,-1.886,1,0.18,0.0175,0.0695,0.121,0.538,91.711,3
"electronic, beautiful, idm",Electronic,2008,445964,0.806,0.626,4,-13.382,0,0.114,0.0995,0.889,0.114,0.86,125.005,4
"electronic, ambient, dance, idm",Electronic,1993,400200,0.525,0.715,11,-13.505,1,0.0411,0.0084,0.954,0.316,0.326,119.811,4
"electronic, idm",Electronic,2004,274866,0.741,0.902,1,-10.475,0,0.0486,0.316,0.86,0.154,0.692,122.392,4
"chillout, hip_hop, downtempo, idm",RnB,2001,225186,0.742,0.572,1,-11.75,1,0.169,0.135,0.851,0.0542,0.648,173.544,4
"electronic, indie, idm",Electronic,2011,202070,0.421,0.511,11,-6.511,1,0.125,0.039,0.00301,0.101,0.907,199.952,4
idm,Electronic,2006,268800,0.432,0.275,7,-16.322,0,0.0497,0.809,0.892,0.146,0.0702,142.007,4
idm,Electronic,2009,269213,0.516,0.658,6,-7.039,0,0.112,0.0138,0.635,0.446,0.05,128.041,5
